timestamp,temperature,humidity
1746606869.9167285,24.16,45.81
1746606862.4084136,26.73,51.5
1746606861.458051,25.17,40.57
1746606862.2228973,25.08,44.85
1746606862.7515485,27.57,41.36
1746606863.4347684,27.86,41.31
1746606862.2453108,24.89,45.02
1746606862.204982,27.98,35.02
1746606862.899323,27.76,43.28
1746606863.515824,23.17,43.27
1746606867.6255486,26.5,40.83
1746606863.384213,25.51,51.9
1746606871.9183939,23.08,38.34
1746606864.408972,25.6,38.78
1746606863.4604666,27.15,45.98
1746606864.224521,24.5,52.29
1746606864.7530737,25.31,39.47
1746606865.4360175,26.75,41.48
1746606864.2474208,25.18,39.1
1746606864.2056324,24.29,47.6
1746606864.906954,25.28,39.71
1746606865.516668,25.62,43.07
1746606869.6290827,26.39,37.98
1746606865.394442,27.31,53.29
1746606873.9203725,26.44,41.75
1746606866.4100173,27.07,39.91
1746606865.4722214,27.13,53.47
1746606866.2278593,27.72,49.3
1746606866.7541668,27.9,54.06
1746606867.4374278,26.96,41.32
1746606866.2066786,24.44,43.7
1746606866.2490087,24.62,52.16
1746606866.9215958,25.75,49.99
1746606867.5200715,23.36,35.44
1746606871.6328154,26.55,49.13
1746606867.3964243,23.99,39.1
1746606875.922094,25.97,41.23
1746606868.4104578,26.03,40.41
1746606867.4859445,26.03,39.09
1746606868.7552474,26.04,54.55
1746606868.2368715,23.2,37.53
1746606869.438709,25.94,50.29
1746606868.261084,23.33,39.19
1746606868.2073307,26.69,35.74
1746606868.9257467,23.94,35.24
1746606869.5221932,27.07,49.84
1746606873.6481316,24.72,38.37
1746606869.4104493,25.25,42.97
1746606877.923531,23.66,54.66
1746606870.4111297,27.36,39.99
1746606870.7559307,27.95,48.1
1746606869.499735,26.74,49.97
1746606870.240831,27.17,43.83
1746606870.2630227,24.7,39.05
1746606870.208536,23.96,51.6
1746606870.9277453,26.17,49.09
1746606871.5231256,25.1,42.98
1746606875.6537595,26.87,54.32
1746606871.4140117,24.63,44.44
1746606879.925038,25.43,38.15
1746606872.4120386,25.03,53.89
1746606871.439844,27.18,38.8
1746606872.7568533,23.85,53.93
1746606871.5144367,24.14,48.43
1746606872.2470417,23.41,45.46
1746606873.4426856,24.07,52.97
1746606872.210038,27.14,52.56
1746606872.2644844,23.09,44.67
1746606872.93323,25.44,54.74
1746606873.5240722,24.62,41.35
1746606877.6694403,23.75,54.22
1746606873.4205408,25.4,53.61
1746606881.9269753,26.38,40.45
1746606874.4123666,26.04,41.76
1746606874.7574837,26.75,39.99
1746606874.2535148,24.69,35.45
1746606873.5182898,25.92,38.37
1746606875.4444594,25.26,43.79
1746606874.210653,26.84,41.88
1746606874.2655842,24.25,48.87
1746606874.9377923,26.71,50.66
1746606875.525346,27.36,54.85
1746606879.674651,25.3,44.95
1746606875.4332173,23.89,43.15
1746606883.9286592,25.84,53.71
1746606876.413377,25.83,50.91
1746606876.7582376,25.87,48.44
1746606876.2547736,27.21,51.0
1746606875.530456,23.16,36.76
1746606877.4457407,25.37,50.98
1746606876.2120643,25.74,50.8
1746606876.2683742,23.77,37.99
1746606876.943516,24.7,50.01
1746606877.5273297,23.91,45.07
1746606881.6749663,25.58,40.48
1746606885.9300048,27.64,39.3
1746606878.413984,27.99,48.7
1746606878.759561,24.06,44.01
1746606878.2556064,24.29,51.7
1746606877.5331986,27.83,35.54
1746606879.4465556,25.59,44.1
1746606878.2127166,26.61,45.52
1746606878.2694938,27.36,44.6
1746606878.9435873,26.42,40.45
1746606879.5281773,23.52,53.73
1746606883.6842654,25.41,42.33
1746606887.9309936,23.48,51.23
1746606880.4153771,23.46,42.18
1746606880.7610939,26.19,51.02
1746606880.256499,24.96,39.54
1746606879.5394223,23.29,50.84
1746606881.447703,26.69,44.44
1746606880.271566,24.67,40.05
1746606880.2136436,26.02,51.18
1746606880.945007,25.91,45.51
1746606881.5289843,26.7,44.05
1746606885.6996033,27.81,47.73
1746606889.932487,24.14,50.09
1746606882.4156983,25.55,53.07
1746606882.762437,25.77,53.67
1746606882.2628744,23.11,41.28
1746606881.5523777,25.78,48.69
1746606883.4490857,24.02,36.27
1746606882.2144115,25.7,38.19
1746606882.2727098,25.55,50.91
1746606882.9568443,25.6,53.16
1746606883.5300107,27.9,38.71
1746606887.7001512,25.13,36.06
1746606891.933839,27.47,42.36
1746606884.7640545,23.38,46.28
1746606884.2639875,25.14,50.32
1746606885.4506164,25.88,40.14
1746606883.559513,23.55,39.88
1746606884.2160833,25.26,36.57
1746606884.2738588,26.67,35.38
1746606884.9613557,27.72,38.15
1746606885.5311391,23.12,50.09
1746606889.714133,24.05,41.59
1746606893.9356818,23.73,54.88
1746606886.7659287,23.62,43.72
1746606886.2646616,23.63,39.66
1746606887.4520574,24.71,48.87
1746606885.570043,26.01,43.41
1746606886.217318,23.29,52.86
1746606886.2751982,24.57,46.99
1746606886.9748845,27.96,49.82
1746606887.5321915,24.43,52.27
1746606891.7322493,23.26,47.54
1746606895.9371946,25.96,51.72
1746606888.7664223,26.31,43.53
1746606888.27489,24.57,38.29
1746606889.4536977,26.98,41.69
1746606888.2183805,27.23,44.01
1746606887.586021,23.67,51.03
1746606888.2774708,26.68,48.35
1746606888.9830317,25.19,46.52
1746606889.5329523,24.4,52.62
1746606893.7479556,27.39,41.73
1746606897.9387054,25.98,41.67
1746606890.767072,23.96,36.95
1746606890.2755444,23.48,37.87
1746606891.4555283,27.04,42.57
1746606889.5960302,27.35,45.68
1746606890.218935,24.02,35.48
1746606890.278741,25.24,38.31
1746606890.9917653,26.84,39.16
1746606891.5351126,25.37,54.6
1746606895.7624075,26.76,39.03
1746606899.9403932,26.5,45.84
1746606892.7686622,23.44,37.68
1746606892.2786467,23.73,36.95
1746606893.4573016,26.6,44.68
1746606891.6048174,27.0,36.29
1746606892.220337,25.64,45.05
1746606892.9985168,26.84,35.86
1746606893.5358057,27.01,40.53
1746606897.763403,26.49,39.54
1746606901.9420798,26.3,49.86
1746606894.7693746,26.82,35.54
1746606894.2858276,23.5,54.14
1746606895.4598048,26.22,52.31
1746606893.6195784,24.86,45.17
1746606894.2219086,24.23,51.9
1746606895.0009308,23.49,53.42
1746606895.5372107,24.13,35.09
1746606899.77935,26.1,49.34
1746606903.943883,23.95,37.19
1746606896.7704515,25.58,51.13
1746606897.461206,24.14,36.27
1746606896.3001695,25.8,44.87
1746606895.6221101,25.23,43.4
1746606896.2229233,26.66,44.0
1746606897.0117013,25.6,44.15
1746606897.5384886,25.82,47.22
1746606901.780111,25.18,47.64
1746606905.945579,25.59,39.07
1746606898.7719154,23.49,51.21
1746606899.462469,25.66,49.31
1746606898.3009117,23.26,38.07
1746606897.629898,24.52,41.14
1746606898.2236605,26.36,46.8
1746606899.0235329,25.75,40.46
1746606899.5402298,26.37,46.5
1746606903.795144,27.51,36.12
1746606907.9475257,24.54,45.43
1746606900.7737958,23.67,52.67
1746606900.3017268,26.76,36.89
1746606901.4636621,26.27,51.37
1746606899.6454868,25.99,44.64
1746606900.2245889,23.98,49.27
1746606901.027479,23.6,35.19
1746606901.5406315,23.54,48.73
1746606905.7954729,24.02,54.74
1746606909.9490793,26.22,37.64
1746606902.7747965,23.91,44.0
1746606903.4644673,26.88,50.51
1746606902.3027515,25.13,47.95
1746606901.6539237,24.02,37.12
1746606902.2259612,27.86,49.6
1746606903.030061,25.51,37.52
1746606903.541351,23.59,46.63
1746606907.7955563,24.58,54.28
1746606911.9506023,26.75,43.3
1746606904.7765079,27.77,53.97
1746606904.3090415,26.02,43.59
1746606905.4657586,26.04,40.5
1746606903.6696014,25.43,44.66
1746606904.226514,27.51,36.09
1746606905.040797,24.06,52.61
1746606905.5422876,27.24,40.96
1746606909.8078687,24.64,46.57
1746606913.9524753,23.45,44.56
1746606906.778126,25.1,44.98
1746606907.466605,25.78,41.45
1746606906.309661,26.17,35.83
1746606905.6718569,24.66,46.71
1746606906.2270186,23.54,43.5
1746606907.0458117,23.18,37.28
